Index,target,load,SensorI,SensorII,SensorIII,SensorIV,sum_Sensor,ABSsum_Sensor,median_Sensor,SensorI^2,SensorII^2,SensorIII^2,SensorIV^2,SensorI^3,SensorII^3,SensorIII^3,SensorIV^3,Multi_Sensor
137,0,70,4.85781,-0.256963,-4.24072,-2.19806,-1.837933,11.553553,-1.2275115,23.598318,0.066029983,17.98370612,4.831467764,114.6361451,-0.016967263,-76.26386221,-10.61985603,-11.63563957
138,0,50,-2.24927,2.8803,-0.514767,1.58856,1.704823,7.232897,0.5368965,5.059215533,8.29612809,0.264985064,2.523522874,-11.37954172,23.89533774,-0.136405567,4.008767496,5.297776542
139,1,60,-6.77338,6.872,1.4261,2.21148,3.7362,17.28296,1.81879,45.87867662,47.224384,2.03376121,4.89064379,-310.7537107,324.5259668,2.900346862,10.81556093,-146.7984898
140,1,0,1.27144,-0.38096,0.985439,-1.47844,0.397479,4.116279,0.3022395,1.616559674,0.145130522,0.971090023,2.185784834,2.055358631,-0.055288924,0.956949981,-3.231551729,0.705681445
141,1,20,2.27517,-9.18827,5.50561,2.95741,1.54992,19.92646,2.61629,5.176398529,84.42430559,30.31174147,8.746273908,11.77718664,-775.7133144,166.884627,25.86631792,-340.3804298
142,0,10,7.02829,-3.90701,0.759292,2.61221,6.492782,14.306802,1.685751,49.39686032,15.26472714,0.576524341,6.823641084,347.1754594,-59.63944158,0.43775032,17.82478348,-54.46419733
143,1,30,-2.33448,2.57875,-2.27708,-1.60775,-3.64056,8.79806,-1.942415,5.44979687,6.649951562,5.185093326,2.584860063,-12.7224418,17.14856259,-11.80687231,-4.155808765,-22.03921926
144,1,40,-2.99942,-4.16197,-0.735611,-3.36768,-11.264681,11.264681,-3.18355,8.996520336,17.32199428,0.541123543,11.34126858,-26.98434303,-72.09362054,-0.398056431,-38.19376338,30.9253954
145,1,40,-0.688881,2.96038,0.453078,-4.12469,-1.400113,8.227029,-0.1179015,0.474557032,8.763849744,0.205279674,17.0130676,-0.326913323,25.94432551,0.093007704,-70.17362978,3.81114925
146,0,20,1.0041,5.5168,-0.160979,0.0411528,6.4010738,6.7230318,0.5226264,1.00821681,30.43508224,0.025914238,0.001693553,1.012350499,167.9042617,-0.004171648,6.97E-05,-0.036697191
147,1,50,2.43086,-2.72006,-3.91765,0.649177,-3.557673,9.717747,-1.0354415,5.90908034,7.398726404,15.34798152,0.421430777,14.36414703,-20.12497974,-60.12801981,0.273583168,16.8161739
148,1,40,-0.888906,-0.444865,2.67155,3.23593,4.573709,7.241251,1.1133425,0.790153877,0.197904868,7.137179402,10.47124296,-0.702372522,-0.088040949,19.06733163,33.88420925,3.418585935
149,1,60,-1.98065,4.86499,-2.07957,7.97469,8.77946,16.8999,1.44217,3.922974423,23.6681277,4.324611385,63.5956806,-7.77003929,115.1452046,-8.993332098,507.1558381,159.8000988
150,1,20,-1.80677,-2.30967,-9.08763,2.88808,-10.31599,16.09215,-2.05822,3.264417833,5.334575509,82.58501902,8.341006086,-5.898052208,-12.32110902,-750.5020964,24.08949286,-109.5248482
151,0,30,-0.0511838,-2.59836,1.99002,-2.32589,-2.9854138,6.9654538,-1.1885369,0.002619781,6.75147469,3.9601796,5.409764292,-0.00013409,-17.54276177,7.880836608,-12.58251667,-0.615571437
152,0,40,7.95527,0.0136168,4.25352,-1.56932,10.6530868,13.7917268,2.1335684,63.28632077,0.000185417,18.09243239,2.462765262,503.4597691,2.52E-06,76.95652302,-3.864866782,-0.723086031
153,1,90,3.35607,-2.50104,8.91272,4.57229,14.34004,19.34212,3.96418,11.26320584,6.255201082,79.4365778,20.90583584,37.80010724,-15.64450811,707.9959757,95.58754417,-342.0547922
154,1,90,2.16908,-6.17015,-3.89841,5.01941,-2.88007,17.25705,-0.864665,4.704908046,38.07075102,15.19760053,25.19447675,10.20532195,-234.9022444,-59.24647787,126.4614085,261.8855138
155,1,60,4.188,-4.88613,2.73606,-2.33027,-0.29234,14.14046,0.202895,17.539344,23.87426638,7.486024324,5.430158273,73.45477267,-116.6527692,20.48221171,-12.65373492,130.4678638
156,0,30,-1.84281,1.19667,2.23259,3.22745,4.8139,8.49952,1.71463,3.395948696,1.432019089,4.984458108,10.4164335,-6.258088217,1.713654283,11.12825133,33.61851831,-15.88998407
157,1,80,-0.551449,-4.18589,0.340088,1.45691,-2.940341,6.534337,-0.1056805,0.304096,17.52167509,0.115659848,2.122586748,-0.167693435,-73.34380455,0.039334526,3.092417859,1.143713368
158,1,20,-5.52191,-6.04663,-4.81509,-2.77005,-19.15368,19.15368,-5.1685,30.49149005,36.56173436,23.18509171,7.673177002,-168.3712638,-221.0752798,-111.6383032,-21.25508396,445.343108
159,0,40,-1.56322,2.09441,-4.70942,1.88362,-2.29461,10.25067,0.1602,2.443656768,4.386553248,22.17863674,3.548024304,-3.819973133,9.187240988,-104.4485154,6.68312954,29.04307006
160,1,20,-0.0539215,-2.10238,0.667685,-3.08304,-4.5716565,5.9070265,-1.07815075,0.002907528,4.420001664,0.445803259,9.505135642,-0.000156778,-9.292523099,0.297656149,-29.30471339,-0.23335868
161,0,60,-2.12598,-0.821808,6.84059,6.67976,10.572562,16.468138,2.928976,4.51979096,0.675368389,46.79367155,44.61919366,-9.608985186,-0.555023145,320.0963217,298.045505,79.83327749
162,0,70,0.601196,-0.534858,2.16806,1.70493,3.939328,5.009044,1.153063,0.36143663,0.28607308,4.700484164,2.906786305,0.217294256,-0.153008476,10.1909317,4.955867175,-1.188590974
163,1,20,1.26311,5.39598,-1.75282,5.79859,10.70486,14.2105,3.329545,1.595446872,29.11660016,3.072377952,33.62364599,2.015224899,157.1125921,-5.385325523,194.9697374,-69.2741534
164,1,30,-4.4306,-0.283437,-1.30998,1.50828,-4.515737,7.532297,-0.7967085,19.63021636,0.080336533,1.7160476,2.274908558,-86.9736366,-0.022770346,-2.247988036,3.43119908,-2.481222571
165,1,80,-4.16199,-8.55965,2.24071,-1.65049,-12.13142,16.61284,-2.90624,17.32216076,73.26760812,5.020781304,2.72411724,-72.09465986,-627.1450819,11.25011488,-4.496128264,-131.7515063
166,1,50,4.84833,-2.04265,-4.37579,-0.256592,-1.826702,11.523362,-1.149621,23.50630379,4.172419023,19.14753812,0.065839454,113.9663178,-8.522791716,-83.78560585,-0.016893877,-11.11951164
167,1,30,-2.26541,0.443635,-4.06423,-3.75767,-9.643675,10.530945,-3.01154,5.132082468,0.196812013,16.51796549,14.12008383,-11.62627094,0.087312697,-67.1328109,-53.0586154,-15.34862693
168,0,30,1.00511,0.707651,-3.34363,2.89034,1.259471,7.946731,0.8563805,1.010246112,0.500769938,11.17986158,8.354065316,1.01540847,0.354370347,-37.38132056,24.14608914,-6.873847059
169,1,70,1.59681,-4.67142,-9.94166,10.5059,-2.51037,26.71579,-1.537305,2.549802176,21.82216482,98.83660356,110.3739348,4.071549613,-101.9404972,-982.5999081,1159.577522,779.1020168
170,0,60,6.40993,-2.4613,-1.99522,-5.73222,-3.77881,16.59867,-2.22826,41.0872026,6.05799769,3.980902848,32.85834613,263.3660926,-14.91054971,-7.942776981,-188.3512688,-180.4394431
171,1,20,-6.43476,-3.08884,3.63005,5.19804,-0.69551,18.35169,0.270605,41.40613626,9.540932546,13.177263,27.01961984,-266.4385493,-29.47041408,47.83412356,140.4490647,375.0420729
172,0,30,16.2376,2.39834,0.462521,-3.11199,15.986471,22.210451,1.4304305,263.6596538,5.752034756,0.213925675,9.68448176,4281.199994,13.79533504,0.098945117,-30.13801039,-56.05343584
173,0,70,10.6283,4.18491,-0.198079,0.146096,14.761227,15.157385,2.165503,112.9607609,17.51347171,0.03923529,0.021344041,1200.580855,73.29230289,-0.007771687,0.003118279,-1.287142669
174,1,90,1.3475,-13.4403,-0.625071,5.40164,-7.316231,20.814511,0.3612145,1.81575625,180.6416641,0.390713755,29.17771469,2.446731547,-2427.878158,-0.244223838,157.6075108,61.14947371
175,0,50,-5.70958,-3.88046,8.37541,-7.69557,-8.9102,25.66102,-4.79502,32.59930378,15.05796981,70.14749267,59.22179762,-186.1283329,-58.43184954,587.5140116,-455.7454891,-1428.019844
176,1,90,-1.86556,0.909205,2.25397,-4.90428,-3.606665,9.933015,-0.4781775,3.480314114,0.826653732,5.080380761,24.05196232,-6.492734798,0.751597706,11.45102582,-117.9575578,18.74970441
177,0,0,6.5094,6.29443,0.851418,-1.33026,12.324988,14.985508,3.572924,42.37228836,39.61984902,0.724912611,1.769591668,275.8181739,249.3843663,0.617203645,-2.354017012,-46.40627695
178,0,80,-2.0471,-0.897526,-6.37624,-4.95977,-14.280636,14.280636,-3.503435,4.19061841,0.805552921,40.65643654,24.59931845,-8.578614947,-0.723004691,-259.2351969,-122.0069617,58.10483729
179,0,70,-2.26011,2.06809,-4.4004,1.20426,-3.38816,9.93286,-0.527925,5.108097212,4.276996248,19.36352016,1.450242148,-11.54486159,8.845213171,-85.20723411,1.746468609,24.76916857
180,0,70,-14.9052,-1.93514,9.57326,-9.57562,-16.8427,35.98922,-5.75538,222.164987,3.74476682,91.64730703,91.69249838,-3311.413565,-7.246648063,877.3634985,-878.0125214,-2644.094392
181,0,0,-6.00927,-0.294691,0.821305,0.570827,-4.911829,7.696093,0.138068,36.11132593,0.086842785,0.674541903,0.325843464,-217.0027076,-0.025591787,0.554004638,0.186000247,0.830228359
182,0,60,-1.32176,-7.45286,-1.28179,0.121202,-9.935208,10.177612,-1.301775,1.747049498,55.54512218,1.642985604,0.014689925,-2.309180144,-413.9700193,-2.105962517,0.001780448,-1.530390402
183,1,90,5.10672,0.13016,-4.64341,-1.26076,-0.66729,11.14105,-0.5653,26.07858916,0.016941626,21.56125643,1.589515778,133.1760528,0.002205122,-100.1177537,-2.003997912,3.891249161
184,1,50,-4.85159,6.4108,-2.53911,2.1345,1.1546,15.936,-0.202305,23.53792553,41.09835664,6.447079592,4.55609025,-114.1963641,263.4733447,-16.36984426,9.724974639,168.5675581
185,1,0,0.440057,0.618379,2.58476,-0.801597,2.841599,4.444793,0.529218,0.193650163,0.382392588,6.680984258,0.64255775,0.08521711,0.236463546,17.26874087,-0.515072365,-0.563819346
186,0,20,-2.4295,1.84044,0.183502,-0.016455,-0.422013,4.469897,0.0835235,5.90247025,3.387219394,0.033672984,0.000270767,-14.34005147,6.233974061,0.00617906,-4.46E-06,0.013501352
187,1,40,0.87155,0.879756,-0.937876,0.318656,1.132086,3.007838,0.595103,0.759599403,0.77397062,0.879611391,0.101541646,0.662028859,0.680905296,-0.824966413,0.032356855,-0.229151164
188,0,50,12.2698,-1.06828,0.695342,5.14151,17.038372,19.174932,2.918426,150.547992,1.141222158,0.483500497,26.43512508,1847.193753,-1.219144807,0.336198203,135.91646,-46.86101906
189,0,70,-0.772505,-3.97681,-1.62568,0.709934,-5.665061,7.084929,-1.1990925,0.596763975,15.81501778,2.642835462,0.504006284,-0.461003155,-62.89332084,-4.296404755,0.357811197,-3.545595438
190,1,60,-2.31044,-3.45904,1.63473,-2.91979,-7.05454,10.324,-2.615115,5.338132994,11.96495772,2.672342173,8.525173644,-12.33343599,-41.38726736,4.36855792,-24.89171675,-38.14590549
191,1,30,1.77833,-5.09652,1.02206,1.40971,-0.88642,9.30662,1.215885,3.162457589,25.97451611,1.044606644,1.987282284,5.623893204,-132.3796408,1.067650666,2.801491709,-13.05846893
192,0,10,7.38311,7.25277,1.49874,4.61877,20.75339,20.75339,5.93577,54.51031327,52.60267267,2.246221588,21.33303631,402.455639,381.5150863,3.366502142,98.53238813,370.6772044
193,0,20,3.86481,-2.91834,-5.14648,1.22921,-2.9708,13.15884,-0.844565,14.93675634,8.516708356,26.48625639,1.510957224,57.72772526,-24.85465066,-136.3109888,1.857283729,71.35105682
194,0,40,4.89808,3.34634,-6.24315,1.25661,3.25788,15.74418,2.301475,23.99118769,11.1979914,38.97692192,1.579068692,117.5107566,37.47228653,-243.3387701,1.984273509,-128.5879344
195,0,40,8.94632,0.366607,1.56084,-3.796,7.077767,14.669767,0.9637235,80.03664154,0.134400692,2.436221506,14.409616,716.033407,0.049272235,3.802551975,-54.69890234,-19.432549
196,0,40,3.43635,16.3208,2.78754,1.86744,24.41213,24.41213,3.111945,11.80850132,266.3685126,7.770379252,3.487332154,40.57814352,4347.347221,21.66024298,6.512383557,291.9487359
197,0,30,4.25276,-0.250231,12.5594,-8.79168,7.770249,25.854071,2.0012645,18.08596762,0.062615553,157.7385284,77.29363722,76.91527965,-0.015668353,1981.101273,-679.5409245,117.504027
198,0,50,13.7615,-2.91452,0.614616,-8.4383,3.023296,25.728936,-1.149952,189.3788823,8.49442683,0.377752827,71.20490689,2606.137488,-24.75717689,0.232172932,-600.8483658,208.0135557
199,1,30,-8.49421,-2.97025,5.60369,-1.0915,-6.95227,18.15965,-2.030875,72.15160352,8.822385063,31.40134162,1.19137225,-612.8708722,-26.20468923,175.963384,-1.300382811,-154.3170243
200,1,10,-2.43917,3.15845,-1.75807,-0.631941,-1.670731,7.987631,-1.1950055,5.949550289,9.975806403,3.090810125,0.399349427,-14.51196458,31.50808573,-5.433860556,-0.252365277,-8.559113239
201,1,40,-5.32229,1.80723,5.97928,1.36962,3.83384,14.47842,1.588425,28.32677084,3.266080273,35.75178932,1.875858944,-150.7632892,5.902558252,213.7699588,2.569213927,-78.77001756
202,0,10,-0.169011,-4.93557,2.23818,0.151149,-2.715252,7.49391,-0.008931,0.028564718,24.35985122,5.009449712,0.02284602,-0.004827752,-120.2297509,11.21205016,0.003453153,0.282197119
203,0,0,-0.0443311,-0.283896,-2.06662,-1.46444,-3.8592871,3.8592871,-0.874168,0.001965246,0.080596939,4.270918224,2.144584514,-8.71E-05,-0.022881149,-8.826365021,-3.140615345,0.038089037
204,0,20,30.3008,-6.38778,-1.85963,3.31051,25.3639,41.85872,0.72544,918.1384806,40.80373333,3.458223737,10.95947646,27820.33047,-260.6452717,-6.431016608,36.28145642,1191.586277
205,1,60,1.76721,-3.51845,4.26285,-0.750265,1.761345,10.298775,0.5084725,3.123031184,12.3794904,18.17189012,0.56289757,5.519051939,-43.55661801,77.46404181,-0.422322346,19.88631353
206,1,10,4.58447,-7.55956,3.68651,-2.05682,-1.3454,17.88736,0.814845,21.01736518,57.14694739,13.59035598,4.230508512,96.35348015,-432.0057776,50.10098322,-8.701394518,262.7830545
207,1,40,-2.7194,-2.46245,3.41852,-0.934183,-2.697513,9.534553,-1.6983165,7.39513636,6.063660003,11.68627899,0.872697877,-20.11033382,-14.93145957,39.94977845,-0.815259521,-21.3850662
208,0,10,-10.5094,-4.43875,2.25886,-9.25229,-21.94158,26.4593,-6.84552,110.4474884,19.70250156,5.1024485,85.60487024,-1160.736834,-87.45447881,11.52571682,-792.0410849,-974.9383612
209,0,50,-0.713462,-7.46432,-0.40212,-5.13334,-13.713242,13.713242,-2.923401,0.509028025,55.71607306,0.161700494,26.35117956,-0.363172153,-415.8825985,-0.065023003,-135.2695641,10.99301449
210,0,80,-3.85478,1.7878,-0.578816,2.67236,0.026564,8.893756,0.604492,14.85932885,3.19622884,0.335027962,7.14150797,-57.27944366,5.71421792,-0.193919545,19.08468024,10.65992184
211,0,10,-1.234,2.6422,-2.74476,0.625799,-0.710761,7.246759,-0.3041005,1.522756,6.98122084,7.533707458,0.391624388,-1.879080904,18.4457817,-20.67821888,0.245078151,5.600413435
212,0,20,0.758392,1.77814,-3.24761,-0.513101,-1.224179,6.297243,0.1226455,0.575158426,3.16178186,10.54697071,0.263272636,0.436195549,5.622090796,-34.25244755,-0.135085453,2.247120832
213,0,30,-9.34891,-9.86629,2.60583,-6.34665,-22.95602,28.16768,-7.84778,87.40211819,97.34367836,6.790349989,40.27996622,-817.1145367,-960.4209604,17.69449771,-255.6428476,-1525.476367
214,1,10,-1.14151,2.16563,-3.08808,1.85681,-0.20715,8.25203,0.35765,1.30304508,4.689953297,9.536238086,3.447743376,-1.487438989,10.15670356,-29.44866611,6.401804378,14.1748995
215,0,60,-3.95582,-6.58004,1.96977,0.355985,-8.210105,12.861615,-1.7999175,15.64851187,43.2969264,3.879993853,0.12672532,-61.90269624,-284.8955076,7.642695492,0.045112313,18.25207619
216,0,40,4.84759,3.65379,0.675142,-3.6425,5.534022,12.819022,2.164466,23.49912881,13.35018136,0.45581672,13.26780625,113.9141418,48.77875917,0.307741012,-48.32798427,-43.55762084
217,0,0,0.737433,0.104166,1.33317,3.30232,5.477089,5.477089,1.0353015,0.543807429,0.010850556,1.777342249,10.90531738,0.401021544,0.001130259,2.369499366,36.0128477,0.338184145
218,0,30,0.264052,1.84535,-1.05723,-1.24851,-0.196338,4.415142,-0.396589,0.069723459,3.405316623,1.117735273,1.55877722,0.018410619,6.284001029,-1.181703263,-1.946148947,0.643175827
219,1,80,4.15145,-1.76104,2.86787,-5.83455,-0.57627,14.61491,0.553415,17.2345371,3.101261882,8.224678337,34.0419737,71.54831905,-5.461446224,23.58730826,-198.6195977,122.3308122
220,1,70,9.04642,-14.187,3.94666,-4.65535,-5.84927,31.83543,-0.354345,81.83771482,201.270969,15.57612516,21.67228362,740.3383401,-2855.431237,61.47367011,-100.8920656,2358.030225
221,1,10,-3.94463,-5.12568,1.67674,2.36929,-5.02428,13.11634,-1.133945,15.56010584,26.27259546,2.811457028,5.613535104,-61.37886029,-134.6649171,4.714082456,13.30009259,80.32333076
222,1,80,-5.5631,3.41395,-7.52094,0.655996,-9.014094,17.153986,-2.453552,30.94808161,11.6550546,56.56453848,0.430330752,-172.1672728,39.78977366,-425.4185001,0.282295252,93.70167151
223,1,50,-4.76209,2.37076,4.97162,1.13259,3.71288,13.23706,1.751675,22.67750117,5.620502978,24.71700542,1.282760108,-107.9923015,13.32486364,122.8835585,1.452841271,-63.57053104
224,0,90,-5.83036,2.72733,6.88203,-4.24378,-0.46478,19.6835,-0.758225,33.99309773,7.438328929,47.36233692,18.00966869,-198.1919973,20.28677764,325.9490236,-76.42907179,464.4109855
225,0,40,-10.7498,3.65641,3.66193,-5.84932,-9.28078,23.91746,-1.096455,115.5582,13.36933409,13.40973132,34.21454446,-1242.227539,48.88376685,49.10549743,-200.1318192,841.9197387
226,1,0,3.23607,-5.14028,-5.05629,-3.58086,-10.54136,17.0135,-4.318575,10.47214904,26.42247848,25.56606856,12.82255834,33.88860736,-135.8189377,-129.2694568,-45.91578626,-301.1785238
227,0,0,8.15399,1.3479,-2.70203,1.24424,8.0441,13.44816,1.29607,66.48755292,1.81683441,7.300966121,1.548133178,542.1388416,2.448911101,-19.72742949,1.926249225,-36.95065773
228,1,20,3.22231,-2.92127,-0.992945,3.37127,2.679365,10.507795,1.1146825,10.38328174,8.533818413,0.985939773,11.36546141,33.45815257,-24.92958772,-0.978983968,38.3160391,31.51067794
229,1,60,2.67048,-15.0345,16.0765,-17.8429,-14.13042,51.62438,-6.18201,7.13146343,226.0361902,258.4538522,318.3690804,19.04443046,-3398.341102,4155.033356,-5680.627665,11516.89124
230,1,80,2.96378,-8.08679,6.04719,-4.4859,-3.56172,21.58366,-0.76106,8.783991888,65.3961725,36.5685069,20.12329881,26.03381948,-528.8451138,221.1367092,-90.27110613,650.1676108
231,0,20,-8.81911,6.13672,-4.22256,-2.0002,-8.90515,21.17859,-3.11138,77.77670119,37.65933236,17.83001295,4.00080004,-685.9212833,231.1047781,-75.2882995,-8.00240024,-457.0990514
232,1,90,1.41981,2.41705,-1.6993,2.86179,4.99935,8.39795,1.91843,2.015860436,5.842130703,2.88762049,8.189842004,2.862138806,14.12072201,-4.906933499,23.43760795,-16.68874521
233,0,20,-4.96695,-4.81246,-0.40665,-1.07451,-11.26057,11.26057,-2.943485,24.6705923,23.15977125,0.165364223,1.15457174,-122.5375984,-111.4554728,-0.067245361,-1.24059888,10.44451214
234,1,10,1.07078,-0.580674,0.240828,0.00952913,0.74046313,1.90181113,0.125178565,1.146569808,0.337182294,0.057998126,9.08E-05,1.227724019,-0.195792992,0.013967573,8.65E-07,-0.001426898
235,1,70,2.14206,-0.85417,1.99057,2.14966,5.42812,7.13646,2.066315,4.588421044,0.729606389,3.962368925,4.621038116,9.828673181,-0.623207889,7.887372711,9.933660796,-7.829304344
236,0,80,-15.37,-1.42089,3.56642,-12.337,-25.56147,32.69431,-6.878945,236.2369,2.018928392,12.71935162,152.201569,-3630.961153,-2.868675163,45.36254999,-1877.710757,-960.8959803
237,1,10,-2.12504,1.96916,3.50954,-4.63154,-1.27788,12.23528,-0.07794,4.515795002,3.877591106,12.31687101,21.45116277,-9.59624501,7.635597302,43.22655149,-99.35191842,68.01798004
238,0,80,-9.29647,-1.40941,0.986643,-12.0488,-21.768037,23.741323,-5.35294,86.42435446,1.986436548,0.973464409,145.1735814,-803.4414185,-2.799703535,0.960461845,-1749.167448,-155.7611896
239,0,70,10.4615,-0.340578,-2.37831,8.39345,16.136062,21.573838,4.026436,109.4429822,0.115993374,5.656358456,70.4500029,1144.937759,-0.039504791,-13.45257388,591.3185769,71.12454806
240,0,60,0.40953,-6.24318,-5.28143,5.16913,-5.94595,17.10327,-2.43595,0.167714821,38.97729651,27.89350284,26.71990496,0.068684251,-243.342278,-147.3175827,138.1186623,69.80082575
241,1,40,-1.58321,-2.32267,1.89886,-4.58455,-6.59157,10.38929,-1.95294,2.506553904,5.394795929,3.6056693,21.0180987,-3.968401207,-12.53033066,6.846661206,-96.35852441,-32.01221275
242,1,30,9.75372,-5.11595,-1.62572,-13.0675,-10.05545,29.56289,-3.370835,95.13505384,26.1729444,2.642965518,170.7595563,927.9206773,-133.8994749,-4.296721903,-2231.400501,-1060.070705
243,0,20,3.86993,1.14808,-0.741151,3.15439,7.431249,8.913551,2.151235,14.9763582,1.318087686,0.549304805,9.950176272,57.95745791,1.513270111,-0.407117805,31.38673653,-10.38717257
244,1,80,3.95569,-6.33425,1.19993,-2.07107,-3.2497,13.56094,-0.43557,15.64748338,40.12272306,1.439832005,4.289330945,61.89659352,-254.1473586,1.727697618,-8.88350464,62.26846197
245,0,30,8.35176,-4.20992,-1.08348,-2.45841,0.59995,16.10357,-1.770945,69.7518951,17.72342641,1.17392891,6.043779728,582.5510874,-74.6142073,-1.271928496,-14.85808852,-93.65415759
246,0,60,3.48509,9.20913,-3.67156,-6.0142,3.00846,22.37998,-0.093235,12.14585231,84.80807536,13.48035283,36.17060164,42.32938842,781.008591,-49.49392425,-217.5372324,708.6978214
247,0,90,-12.9689,-3.87279,1.84003,-8.33223,-23.33389,27.01395,-6.10251,168.1923672,14.99850238,3.385710401,69.42605677,-2181.269991,-58.08605005,6.229808709,-578.473873,-770.0399252
248,0,20,2.64947,-3.02047,2.89582,-6.0454,-3.52058,14.61116,-0.1855,7.019691281,9.123239021,8.385773472,36.54686116,18.59846146,-27.55646977,24.28369054,-220.9403945,140.0974201
249,0,40,2.76242,-0.430897,0.0976814,2.35042,4.7796244,5.6414184,1.2240507,7.630964256,0.185672225,0.009541656,5.524474176,21.07992828,-0.080005605,0.000932042,12.98483459,-0.273287979
250,0,40,-0.748605,3.01853,-0.669794,-1.76105,-0.160919,6.197979,-0.7091995,0.560409446,9.111523361,0.448624002,3.101297103,-0.419525313,27.50340661,-0.300485665,-5.461539262,-2.665392427
